Phylum,C.x,O.x,Name,B...L.x,B...T.x,B...L.y,B...T.y,L...T.x,L...T.y,Mean,SD,P.color
Actinobacteriota,Actinobacteria,Frankiales,Frankiales,TRUE,TRUE,-4.675031650247573,-6.657415955709492,TRUE,-3.7291227780348906,0.030122381706848125,0.06847333356245716,goldenrod
Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriales,FALSE,TRUE,1.126651024517525,7.885862649430007,TRUE,16.21575011787472,0.4728337724721417,0.5163202517678535,goldenrod
Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiales,FALSE,FALSE,1.1600973507826162,2.2594032274532,FALSE,2.290836948294964,0.008684952278528824,0.019177310392594602,goldenrod
Actinobacteriota,Acidimicrobiia,Unclassified,Unclassified,FALSE,TRUE,-0.7605056143193965,-5.615749287845492,TRUE,-6.312876852392107,0.05136067379119662,0.08775707564529683,goldenrod
Actinobacteriota,Actinobacteria,0319-7L14,0319-7L14,FALSE,TRUE,3.1044946790040044,3.6022744908885556,FALSE,1.9968722011402913,0.00228530528632546,0.011288543920821157,goldenrod
Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiales,TRUE,TRUE,8.357477949905915,18.05512135356725,TRUE,13.713934182766371,0.10403045128701348,0.16096357035774522,goldenrod
Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellales,FALSE,TRUE,-3.063749127765547,-8.11123025731996,TRUE,-9.13518891954131,0.44053592091612126,0.6690444497561843,goldenrod
Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriales,FALSE,FALSE,-2.271741233727323,-1.5782205252054082,FALSE,-0.4682062390153082,0.22435633748626954,0.28324767716797045,goldenrod
Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales,FALSE,FALSE,2.877007696317514,-0.7428546522217196,TRUE,-6.862376488924984,0.0841220467608608,0.14170653552075482,blue
Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagales,TRUE,TRUE,3.620288305855223,5.076254101910162,TRUE,3.478110855753002,0.4026163472769202,0.449201742320417,blue
Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriales,FALSE,FALSE,-0.0299843043070121,-1.252765353452445,FALSE,-1.9884658762318617,0.1950354209838553,0.47078152165106035,blue
Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriales,TRUE,TRUE,14.084787501370998,11.50307543852027,FALSE,1.2698034381647456,1.6059040067416808,1.0085496497879853,blue
Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,FALSE,TRUE,0.39302797575756077,-5.424038316807818,TRUE,-10.880287487488017,0.041959766698857114,0.0732843203874364,blue
Bacteroidota,Bacteroidia,Cytophagales,Cytophagales,FALSE,TRUE,2.999383173573647,3.9427580955028203,FALSE,2.2244318263936793,0.3397185222505649,0.29118385086232684,blue
Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriales,TRUE,TRUE,3.8195154096438744,4.514932932274003,FALSE,2.256218193156833,0.0015870067305265418,0.005908762560384375,blue
Dependentiae,Babeliae,Babeliales,Babeliales,FALSE,FALSE,1.6257984478467296,1.7235452511434148,FALSE,0.23381591003875873,0.011842609141631334,0.04075542164122709,khaki4
Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacterales,FALSE,FALSE,-0.6054518676179796,-2.057509526345856,FALSE,-3.198962845441086,0.047378524216394484,0.14523926804827483,darkred
Desulfobacterota,NA,Unclassified,Unclassified,FALSE,FALSE,-2.144732180466535,-0.8025026784191184,FALSE,2.077332801753605,0.00871232644842435,0.025798899856724494,darkred
Firmicutes,Bacilli,Bacillales,Bacillales,TRUE,TRUE,-4.780402830667855,-9.130314489168754,TRUE,-10.020990194375612,1.2533252703069524,2.471377805415869,orange
Firmicutes,Clostridia,Lachnospirales,Lachnospirales,TRUE,TRUE,-7.35662247632285,-7.2083602251198595,FALSE,-2.2286628541381845,0.04688663570239192,0.125153658388893,orange
Firmicutes,Bacilli,Unclassified,Unclassified,TRUE,TRUE,-6.499827388794636,-5.713872175064663,FALSE,-0.5704601114818022,0.021851350723006483,0.061607805025700735,orange
Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetales,TRUE,FALSE,-4.100879915929012,-2.725697184371977,FALSE,1.4155269185057033,0.010473985049864054,0.030918897885089763,orange
Firmicutes,Bacilli,Paenibacillales,Paenibacillales,FALSE,FALSE,-0.5621089574980855,-2.796533447348165,TRUE,-3.443134646013159,0.08328992159716675,0.13073338265044632,orange
Firmicutes,Clostridia,Clostridiales,Clostridiales,FALSE,FALSE,-2.182848793708438,-2.0398246721410858,FALSE,-0.6494106414690521,0.04414580971549873,0.09184805727995551,orange
Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,FALSE,FALSE,-0.03558664902029308,1.113413450475675,FALSE,2.5259352602893266,0.003617917118344754,0.01439598862191726,orange
Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillales,TRUE,TRUE,-6.782318483656283,-7.08629163675266,FALSE,-2.7149649788659485,0.19563504861787046,0.5247718231842508,orange
Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadales,FALSE,TRUE,1.6890486398136029,-10.635027650981176,TRUE,-16.65551530416643,0.606147744941016,0.7990578511477415,darkgrey
Gemmatimonadota,S0134terrestrialgroup,S0134terrestrialgroup,S0134terrestrialgroup,TRUE,TRUE,-5.260740649785951,-5.219891750290257,FALSE,-1.3988931411160228,0.04044959027913852,0.11919806105236161,darkgrey
Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiales,TRUE,TRUE,-4.1340765151894985,-7.988169884594923,TRUE,-6.682562347017472,0.04953473551534281,0.11594414292233779,darkgrey
Gemmatimonadota,AKAU4049,AKAU4049,AKAU4049,FALSE,FALSE,0.9687183988868393,0.33363765496294545,FALSE,-1.2559496263267527,0.014329687187097352,0.11570309024012113,darkgrey
Myxococcota,bacteriap25,bacteriap25,bacteriap25,FALSE,FALSE,2.348055144788929,2.839832294390052,FALSE,1.3068486015595608,0.0034784896695367693,0.016421068604158835,darkblue
Myxococcota,Myxococcia,Myxococcales,Myxococcales,TRUE,FALSE,-3.7602225167238195,0.288625524667605,TRUE,4.591409619069115,0.1387340860480654,0.348601635239322,darkblue
Myxococcota,Polyangia,Nannocystales,Nannocystales,TRUE,TRUE,4.087987309139142,7.353648458722606,TRUE,6.645186065094444,0.053641863679086306,0.07210271666306903,darkblue
Myxococcota,Polyangia,Haliangiales,Haliangiales,TRUE,FALSE,-6.913478465220505,-2.3580364485389635,TRUE,3.4688793338420063,0.3186460404471952,0.5630671799894441,darkblue
Myxococcota,Polyangia,mle1-27,mle1-27,FALSE,FALSE,-0.2471582635538187,0.8754728303981143,FALSE,2.43767974179853,0.003888491009388974,0.013781272389921714,darkblue
Myxococcota,Polyangia,Polyangiales,Polyangiales,FALSE,TRUE,0.2636720321566167,3.625297367388236,TRUE,4.540307467591393,0.16770149736830156,0.15428489197351028,darkblue
Nitrospirota,Nitrospiria,Nitrospirales,Nitrospirales,FALSE,TRUE,-0.399001827401436,-11.385681724546123,TRUE,-16.612087514201782,0.11970615317145199,0.2062017068684319,purple
Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,FALSE,FALSE,-3.1063827043204624,-2.9618386249210915,FALSE,-0.6427309021556862,0.037562563133933455,0.11775005410794011,cyan3
Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionales,FALSE,TRUE,1.7326414604010572,4.546603929538341,TRUE,6.832319849934343,0.2146456604300158,0.25619581658773727,black
Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadales,TRUE,TRUE,11.22797327599824,12.128703438775505,TRUE,7.422924235419872,2.8821246238093057,1.7507808702962124,black
Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,TRUE,TRUE,7.5969735498274655,7.3138079976195565,FALSE,3.1583306560542637,7.342959173925724,2.322402713329003,black
Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,FALSE,FALSE,1.013351823253553,2.3560516828926468,FALSE,2.4602359526572584,0.014373152574758193,0.15498469967107076,black
Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiales,TRUE,TRUE,19.042625994077618,14.538228970886308,TRUE,3.40146150370425,48.40507319518825,8.70938415666974,black
Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,TRUE,TRUE,14.320082711129395,14.052126151574992,TRUE,8.069275432240081,8.714857241037674,2.190717505811112,black
Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsales,TRUE,FALSE,3.871998032272567,-0.29695470803318447,TRUE,-5.3478563412628235,0.0850297877166875,0.08644440516217246,black
Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacterales,TRUE,TRUE,13.656005294289187,13.480051418390122,TRUE,6.220608292801944,2.06917103278362,0.7851758773666833,black
Proteobacteria,Alphaproteobacteria,Dongiales,Dongiales,FALSE,FALSE,0.6516797445123579,0.9147095795725692,FALSE,0.3234804270290807,0.01942461646172095,0.054233523303118175,black
Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacterales,FALSE,FALSE,0.1951453061861686,1.6585509615913865,FALSE,3.0424339637338,0.005739474812046345,0.02015759798261573,black
Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,TRUE,TRUE,13.280842779387747,12.459006796925761,TRUE,5.5112375831169995,7.787337641010552,2.1208332689701033,black
Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales,TRUE,FALSE,7.970189443854449,2.156909498199052,TRUE,-8.40183749370649,0.020690775872798845,0.02593970808717953,black
Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,FALSE,FALSE,-2.40449531081404,0.46075427493894083,TRUE,3.999905278008411,0.0068544035965687625,0.015540419299366089,black
Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacterales,TRUE,TRUE,13.453565296388923,12.683518545692024,FALSE,3.2136994942212325,0.7899136292948599,0.600864174911961,black
Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,TRUE,TRUE,3.768570639692915,5.307157088195639,TRUE,3.4462575413791487,0.008034954045385925,0.02238540749776509,black
Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillales,TRUE,TRUE,5.124088832871038,4.572315531413453,FALSE,0.4364852249881874,0.038126363764931774,0.03994354348968591,black
Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaerales,FALSE,TRUE,2.486235642961292,3.495769670566626,FALSE,2.057307411567293,0.026328502180341,0.042284676972066317,black
Proteobacteria,Gammaproteobacteria,GammaproteobacteriaIncertaeSedis,GammaproteobacteriaIncertaeSedis,FALSE,FALSE,0.987235525996358,2.280788976250663,FALSE,1.7378790687521954,0.13832008482201588,0.18302610908089217,black
Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacterales,FALSE,TRUE,2.4897424670564456,3.703350247488486,FALSE,3.017805351969444,0.0020436529336280043,0.0058433387120232225,black
Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacterales,TRUE,TRUE,3.588966889763689,8.632014140591219,TRUE,6.006338280711112,0.3510252825154773,0.437055266454243,black
Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacterales,TRUE,TRUE,4.137712493908319,4.318246478069285,FALSE,1.2550605729537552,0.008776815365397084,0.017335987044282512,black
Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales,TRUE,TRUE,4.1604082420230135,4.060496840856639,FALSE,0.9577717496348016,0.0028747878629254518,0.007380996011530148,black
Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacterales,TRUE,TRUE,13.073187555766761,12.399588159467536,FALSE,1.876043217322034,1.418415456250706,1.5350183571396727,black
Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellales,TRUE,TRUE,6.5471167624928075,-3.575226283712267,TRUE,-12.56422923182755,0.09365479882053498,0.1011750433261157,black
Proteobacteria,Gammaproteobacteria,R7C24,R7C24,FALSE,FALSE,0.18814651628176807,0.5291447812272777,FALSE,0.43121429670173445,0.00546472362993085,0.016657267837092215,black
Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,FALSE,FALSE,0.4767314626752715,-1.3000820737974037,FALSE,-3.2804564830890213,0.011287239225927026,0.021010949446358503,black
NA,NA,Unclassified,Unclassified,FALSE,FALSE,1.5096548929226847,-1.4664853081984397,TRUE,-6.624965477141695,0.03150571623682009,0.07991236476375616,white
